User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
U04702,41,23596,Tier1,Mobile,Paid,1,6,218,0,0,Chrome_v120,CAMP_D,0
U04703,41,47463,Tier2,Desktop,Paid,9,9,691,5,1,Safari_v17,CAMP_D,0
U04704,39,44349,Tier2,Desktop,Direct,4,5,331,1,0,Edge_v119,CAMP_A,0
U04705,44,193458,Tier2,Mobile,Email,5,3,293,0,0,Safari_v17,CAMP_B,0
U04706,49,71352,Tier2,Desktop,Direct,7,3,145,1,0,Firefox_v121,CAMP_C,0
U04707,18,31367,Tier3,Mobile,Email,8,4,184,1,0,Safari_v17,CAMP_A,0
U04708,18,37568,Tier1,Desktop,Paid,10,2,61,2,1,Edge_v119,CAMP_C,0
U04709,52,47708,Tier3,Mobile,Paid,7,4,1089,1,1,Safari_v17,CAMP_B,0
U04710,21,74415,Tier2,Mobile,Direct,7,6,427,2,0,Firefox_v121,CAMP_B,1
U04711,24,80093,Tier2,Mobile,Social,8,7,18,2,1,Safari_v17,CAMP_D,0
U04712,32,67527,Tier2,Mobile,Organic,8,5,64,0,1,Chrome_v120,CAMP_B,0
U04713,18,52793,Tier1,Desktop,Paid,6,7,271,0,1,Firefox_v121,CAMP_D,0
U04714,31,55182,Tier3,Desktop,Paid,6,3,1052,1,1,Chrome_v120,CAMP_D,0
U04715,25,55415,Tier2,Mobile,Organic,7,5,225,4,0,Chrome_v120,CAMP_B,0
U04716,32,20542,Tier2,Mobile,Social,7,3,693,1,0,Edge_v119,CAMP_D,0
U04717,37,57712,Tier2,Mobile,Organic,11,5,142,4,1,Edge_v119,CAMP_B,0
U04718,31,42346,Tier3,Desktop,Paid,3,2,98,1,0,Firefox_v121,CAMP_D,0
U04719,31,22210,Tier2,Desktop,Email,9,3,914,0,1,Edge_v119,CAMP_D,0
U04720,37,255436,Tier3,Mobile,Paid,7,6,56,1,1,Safari_v17,CAMP_B,1
U04721,45,72170,Tier2,Desktop,Email,9,8,399,2,0,Firefox_v121,CAMP_C,0
U04722,51,60346,Tier1,Mobile,Paid,5,5,165,1,1,Edge_v119,CAMP_A,0
U04723,32,47921,Tier1,Tablet,Direct,8,7,57,1,1,Edge_v119,CAMP_B,1
U04724,53,92793,Tier2,Tablet,Organic,11,8,149,1,0,Safari_v17,CAMP_D,0
U04725,43,29810,Tier1,Desktop,Organic,10,7,1112,2,1,Chrome_v120,CAMP_A,0
U04726,22,49631,Tier1,Tablet,Email,7,6,74,0,0,Safari_v17,CAMP_C,0
U04727,22,33816,Tier3,Desktop,Email,13,3,1224,2,0,Chrome_v120,CAMP_B,0
U04728,29,92312,Tier3,Desktop,Organic,7,3,627,1,0,Edge_v119,CAMP_D,0
U04729,49,36459,Tier3,Desktop,Direct,7,7,190,0,0,Chrome_v120,CAMP_D,0
U04730,29,115936,Tier1,Mobile,Paid,4,6,273,1,0,Chrome_v120,CAMP_B,0
U04731,18,56411,Tier1,Mobile,Direct,11,7,43,3,1,Edge_v119,CAMP_D,0
U04732,32,95291,Tier1,Mobile,Paid,7,12,596,1,0,Firefox_v121,CAMP_A,0
U04733,18,76108,Tier3,Desktop,Paid,8,3,83,0,1,Safari_v17,CAMP_D,0
U04734,24,113045,Tier3,Mobile,Paid,7,7,184,4,0,Edge_v119,CAMP_A,0
U04735,29,34162,Tier2,Mobile,Paid,10,3,745,1,1,Safari_v17,CAMP_A,0
U04736,36,103091,Tier1,Mobile,Paid,6,3,48,4,0,Safari_v17,CAMP_B,0
U04737,45,20000,Tier2,Mobile,Paid,9,8,957,3,0,Chrome_v120,CAMP_D,0
U04738,41,61443,Tier2,Desktop,Organic,8,5,204,0,0,Edge_v119,CAMP_A,0
U04739,23,43150,Tier2,Tablet,Organic,7,9,263,4,0,Firefox_v121,CAMP_D,0
U04740,31,25777,Tier2,Desktop,Organic,9,8,728,1,0,Safari_v17,CAMP_A,0
U04741,35,35027,Tier3,Desktop,Email,9,5,22,1,0,Safari_v17,CAMP_C,0
U04742,32,40766,Tier1,Desktop,Social,7,2,307,4,1,Firefox_v121,CAMP_B,0
U04743,32,53213,Tier1,Mobile,Email,13,5,177,2,1,Safari_v17,CAMP_B,0
U04744,18,43699,Tier3,Mobile,Direct,7,2,38,3,1,Edge_v119,CAMP_B,0
U04745,23,62819,Tier1,Desktop,Social,8,4,197,1,1,Firefox_v121,CAMP_A,0
U04746,30,36384,Tier1,Mobile,Direct,7,5,41,1,0,Edge_v119,CAMP_C,0
U04747,18,44976,Tier1,Mobile,Paid,4,3,177,0,1,Firefox_v121,CAMP_A,0
U04748,41,50340,Tier1,Desktop,Organic,3,5,10,2,0,Safari_v17,CAMP_B,0
U04749,21,66786,Tier2,Mobile,Paid,8,3,626,0,0,Firefox_v121,CAMP_A,0
U04750,41,99638,Tier3,Mobile,Paid,7,2,234,3,1,Edge_v119,CAMP_B,0
U04751,40,99927,Tier2,Mobile,Email,11,7,934,2,1,Firefox_v121,CAMP_D,0
U04752,29,69043,Tier2,Mobile,Social,10,3,160,3,1,Safari_v17,CAMP_A,0
U04753,45,77509,Tier2,Mobile,Organic,9,3,785,5,0,Chrome_v120,CAMP_D,0
U04754,42,72194,Tier2,Mobile,Social,6,7,234,2,0,Safari_v17,CAMP_A,0
U04755,31,49573,Tier3,Desktop,Paid,7,6,10,0,0,Safari_v17,CAMP_B,0
U04756,30,102780,Tier3,Desktop,Organic,7,5,243,4,1,Chrome_v120,CAMP_D,0
U04757,45,34589,Tier1,Mobile,Social,8,3,143,2,0,Firefox_v121,CAMP_A,1
U04758,37,20000,Tier3,Desktop,Direct,8,4,748,0,1,Safari_v17,CAMP_B,0
U04759,45,32051,Tier2,Mobile,Email,7,5,641,2,0,Chrome_v120,CAMP_A,0
U04760,18,138950,Tier3,Mobile,Social,10,4,309,3,0,Edge_v119,CAMP_D,0
U04761,35,50148,Tier2,Mobile,Paid,5,7,157,4,0,Chrome_v120,CAMP_A,0
U04762,19,70578,Tier3,Desktop,Organic,7,6,703,1,0,Safari_v17,CAMP_A,0
U04763,34,50798,Tier3,Mobile,Paid,5,6,49,2,0,Edge_v119,CAMP_D,0
U04764,42,83867,Tier1,Desktop,Email,7,5,20,0,0,Safari_v17,CAMP_B,0
U04765,52,62469,Tier2,Desktop,Paid,4,3,253,3,0,Chrome_v120,CAMP_A,0
U04766,25,57460,Tier3,Mobile,Organic,14,3,215,1,0,Edge_v119,CAMP_A,0
U04767,29,86531,Tier3,Desktop,Direct,7,12,701,4,1,Safari_v17,CAMP_C,0
U04768,34,45278,Tier1,Tablet,Email,8,6,76,1,0,Chrome_v120,CAMP_C,0
U04769,25,74850,Tier3,Mobile,Social,5,6,24,2,0,Edge_v119,CAMP_B,0
U04770,44,53915,Tier2,Mobile,Organic,9,3,344,0,1,Safari_v17,CAMP_D,0
U04771,34,56136,Tier1,Desktop,Organic,7,5,27,1,0,Chrome_v120,CAMP_B,0
U04772,36,36638,Tier2,Desktop,Organic,8,3,166,3,0,Safari_v17,CAMP_B,0
U04773,41,52597,Tier1,Mobile,Social,4,6,415,0,0,Safari_v17,CAMP_B,0
U04774,34,43271,Tier3,Mobile,Organic,4,7,695,2,0,Safari_v17,CAMP_A,0
U04775,26,117942,Tier2,Mobile,Email,4,3,307,1,0,Firefox_v121,CAMP_A,0
U04776,34,21797,Tier3,Mobile,Direct,6,8,14,2,1,Safari_v17,CAMP_B,0
U04777,26,102084,Tier1,Mobile,Paid,4,4,109,2,0,Edge_v119,CAMP_B,0
U04778,36,21024,Tier2,Tablet,Paid,6,4,21,3,1,Chrome_v120,CAMP_C,0
U04779,44,82646,Tier1,Desktop,Social,4,6,10,2,0,Chrome_v120,CAMP_D,0
U04780,23,36219,Tier1,Mobile,Direct,9,6,1787,3,0,Firefox_v121,CAMP_B,0
U04781,19,84102,Tier1,Desktop,Email,9,7,42,1,0,Firefox_v121,CAMP_C,0
U04782,35,55669,Tier1,Desktop,Organic,5,4,319,0,0,Firefox_v121,CAMP_B,0
U04783,27,25351,Tier2,Mobile,Organic,15,2,96,4,0,Safari_v17,CAMP_D,1
U04784,35,135289,Tier1,Mobile,Email,10,6,365,3,1,Safari_v17,CAMP_B,0
U04785,38,95414,Tier2,Mobile,Social,5,7,61,2,0,Edge_v119,CAMP_D,0
U04786,18,80975,Tier2,Desktop,Organic,10,2,98,1,1,Chrome_v120,CAMP_A,0
U04787,41,40773,Tier3,Mobile,Paid,9,4,705,4,1,Chrome_v120,CAMP_D,0
U04788,23,97406,Tier3,Tablet,Email,11,8,487,1,1,Safari_v17,CAMP_B,0
U04789,34,27723,Tier2,Mobile,Organic,8,7,322,1,0,Chrome_v120,CAMP_C,0
U04790,28,20000,Tier2,Mobile,Email,5,3,187,0,1,Safari_v17,CAMP_A,0
U04791,29,23449,Tier1,Mobile,Organic,7,6,304,3,0,Firefox_v121,CAMP_C,0
U04792,51,34434,Tier3,Mobile,Email,10,4,260,2,1,Safari_v17,CAMP_B,0
U04793,38,38066,Tier1,Desktop,Social,8,7,62,2,1,Edge_v119,CAMP_A,0
U04794,44,46124,Tier1,Tablet,Paid,7,4,1128,1,1,Safari_v17,CAMP_C,0
U04795,36,47369,Tier1,Mobile,Social,10,0,97,0,0,Safari_v17,CAMP_B,0
U04796,41,40542,Tier2,Tablet,Email,9,8,14,2,0,Chrome_v120,CAMP_C,0
U04797,39,20000,Tier1,Desktop,Direct,6,8,128,3,0,Safari_v17,CAMP_D,0
U04798,37,67189,Tier3,Mobile,Paid,7,9,237,2,0,Edge_v119,CAMP_D,0
U04799,46,51082,Tier1,Desktop,Social,4,5,21,1,0,Safari_v17,CAMP_B,0
U04800,36,39426,Tier2,Mobile,Social,5,5,266,1,1,Safari_v17,CAMP_C,0
U04801,57,138525,Tier1,Desktop,Paid,9,5,101,1,1,Firefox_v121,CAMP_B,0
U04802,44,51776,Tier1,Mobile,Email,11,2,25,3,0,Safari_v17,CAMP_C,0
U04803,23,62014,Tier3,Desktop,Organic,6,6,191,2,1,Safari_v17,CAMP_A,0
U04804,33,96520,Tier1,Mobile,Organic,11,4,329,4,0,Safari_v17,CAMP_B,0
U04805,38,24491,Tier3,Desktop,Paid,3,5,312,1,0,Edge_v119,CAMP_B,0
U04806,35,59067,Tier2,Desktop,Organic,10,7,102,6,1,Chrome_v120,CAMP_C,0
U04807,41,96329,Tier1,Mobile,Direct,9,5,125,1,1,Firefox_v121,CAMP_B,0
U04808,42,56681,Tier3,Mobile,Social,8,7,559,2,0,Firefox_v121,CAMP_A,0
U04809,21,27391,Tier1,Mobile,Paid,5,3,47,4,0,Safari_v17,CAMP_C,0
U04810,47,44824,Tier3,Desktop,Email,8,3,501,0,0,Safari_v17,CAMP_C,0
U04811,30,67063,Tier1,Mobile,Paid,3,4,37,2,0,Chrome_v120,CAMP_C,1
U04812,29,20000,Tier3,Desktop,Social,5,2,76,1,0,Safari_v17,CAMP_A,0
U04813,29,26593,Tier1,Mobile,Organic,10,6,93,2,1,Edge_v119,CAMP_A,0
U04814,43,195657,Tier2,Mobile,Paid,7,4,353,1,1,Chrome_v120,CAMP_B,0
U04815,32,80077,Tier3,Mobile,Organic,11,4,303,4,1,Safari_v17,CAMP_C,0
U04816,28,145813,Tier3,Mobile,Social,5,3,106,2,1,Chrome_v120,CAMP_A,0
U04817,30,100688,Tier3,Desktop,Paid,8,5,117,1,1,Firefox_v121,CAMP_D,0
U04818,18,75840,Tier3,Tablet,Paid,5,7,26,6,0,Safari_v17,CAMP_B,1
U04819,26,49739,Tier3,Mobile,Paid,9,7,247,1,0,Chrome_v120,CAMP_A,0
U04820,22,75261,Tier1,Mobile,Organic,7,4,143,3,1,Chrome_v120,CAMP_A,0
U04821,32,142911,Tier1,Mobile,Direct,9,3,332,2,1,Safari_v17,CAMP_A,0
U04822,41,98255,Tier1,Desktop,Organic,12,5,1121,1,0,Chrome_v120,CAMP_B,0
U04823,40,66176,Tier2,Mobile,Email,9,2,916,3,0,Safari_v17,CAMP_A,1
U04824,47,53992,Tier2,Desktop,Paid,9,5,60,1,0,Safari_v17,CAMP_A,0
U04825,45,80740,Tier2,Tablet,Social,4,1,199,3,0,Edge_v119,CAMP_D,0
U04826,29,43511,Tier1,Mobile,Paid,9,4,144,2,1,Edge_v119,CAMP_D,0
U04827,35,80747,Tier2,Desktop,Direct,13,9,18,1,0,Chrome_v120,CAMP_D,0
U04828,34,39388,Tier1,Mobile,Organic,8,6,183,2,0,Chrome_v120,CAMP_A,0
U04829,18,48418,Tier2,Mobile,Social,8,5,138,1,1,Chrome_v120,CAMP_D,0
U04830,22,32317,Tier2,Mobile,Direct,8,4,22,2,0,Firefox_v121,CAMP_C,0
U04831,33,45988,Tier3,Mobile,Email,7,3,144,1,1,Safari_v17,CAMP_D,0
U04832,33,39726,Tier3,Mobile,Paid,7,4,10,4,0,Safari_v17,CAMP_D,0
U04833,40,165239,Tier2,Mobile,Direct,7,10,314,0,0,Firefox_v121,CAMP_A,0
U04834,39,35006,Tier1,Mobile,Social,9,3,878,1,0,Firefox_v121,CAMP_C,0
U04835,18,75425,Tier2,Mobile,Organic,5,4,79,2,0,Chrome_v120,CAMP_D,0
U04836,40,33923,Tier1,Desktop,Paid,7,6,217,2,0,Safari_v17,CAMP_A,0
U04837,36,61582,Tier2,Tablet,Paid,6,4,277,3,1,Edge_v119,CAMP_C,0
U04838,41,71249,Tier2,Mobile,Paid,7,7,83,4,0,Edge_v119,CAMP_D,0
U04839,45,20000,Tier1,Mobile,Email,9,3,107,2,1,Firefox_v121,CAMP_A,0
U04840,33,25883,Tier1,Mobile,Social,5,7,99,4,0,Firefox_v121,CAMP_C,0
U04841,47,33765,Tier3,Desktop,Organic,9,5,346,5,1,Safari_v17,CAMP_D,0
U04842,26,27393,Tier3,Desktop,Email,5,3,387,1,1,Safari_v17,CAMP_C,0
U04843,25,62972,Tier2,Mobile,Organic,9,4,278,2,0,Edge_v119,CAMP_C,0
U04844,39,69254,Tier1,Mobile,Direct,8,3,350,1,0,Safari_v17,CAMP_A,0
U04845,31,31639,Tier1,Mobile,Direct,8,2,1457,2,1,Chrome_v120,CAMP_B,0
U04846,37,64506,Tier2,Mobile,Direct,6,4,448,2,0,Firefox_v121,CAMP_C,0
U04847,54,46423,Tier3,Tablet,Email,7,10,373,3,0,Edge_v119,CAMP_C,0
U04848,38,56405,Tier1,Desktop,Organic,8,5,558,1,0,Edge_v119,CAMP_C,0
U04849,37,41066,Tier3,Mobile,Paid,3,4,465,2,0,Chrome_v120,CAMP_C,0
U04850,26,80225,Tier1,Mobile,Organic,8,7,293,3,1,Safari_v17,CAMP_C,0
U04851,18,159684,Tier3,Mobile,Organic,12,6,161,1,1,Safari_v17,CAMP_B,0
U04852,34,95282,Tier2,Mobile,Social,10,5,168,1,1,Firefox_v121,CAMP_A,0
U04853,45,138141,Tier3,Desktop,Organic,7,4,301,1,0,Chrome_v120,CAMP_B,0
U04854,31,25804,Tier2,Mobile,Direct,5,5,679,0,1,Edge_v119,CAMP_A,0
U04855,39,39917,Tier2,Mobile,Direct,9,5,264,3,1,Chrome_v120,CAMP_B,0
U04856,49,84047,Tier1,Mobile,Paid,10,7,361,0,0,Edge_v119,CAMP_A,0
U04857,49,148001,Tier1,Desktop,Paid,10,2,262,2,1,Chrome_v120,CAMP_D,0
U04858,39,88456,Tier3,Desktop,Paid,8,7,361,2,0,Safari_v17,CAMP_C,0
U04859,36,32346,Tier3,Mobile,Email,14,7,575,0,0,Edge_v119,CAMP_A,0
U04860,19,46129,Tier3,Mobile,Social,8,9,1198,3,0,Firefox_v121,CAMP_A,0
U04861,28,73133,Tier2,Mobile,Organic,9,5,288,6,0,Chrome_v120,CAMP_C,0
U04862,32,54241,Tier3,Tablet,Paid,8,2,367,4,1,Safari_v17,CAMP_D,0
U04863,26,37076,Tier1,Mobile,Paid,6,4,443,4,1,Edge_v119,CAMP_C,0
U04864,37,50304,Tier2,Mobile,Direct,7,5,397,5,0,Safari_v17,CAMP_A,0
U04865,54,59357,Tier2,Mobile,Organic,11,4,909,3,1,Chrome_v120,CAMP_A,0
U04866,50,31227,Tier2,Desktop,Organic,9,4,454,2,0,Firefox_v121,CAMP_C,0
U04867,37,108088,Tier2,Mobile,Email,5,6,30,2,0,Firefox_v121,CAMP_B,0
U04868,42,45992,Tier1,Mobile,Email,7,2,10,2,1,Chrome_v120,CAMP_C,0
U04869,27,57322,Tier2,Desktop,Email,8,4,167,3,1,Edge_v119,CAMP_A,0
U04870,49,111416,Tier3,Desktop,Paid,13,4,650,2,0,Safari_v17,CAMP_A,0
U04871,19,55547,Tier2,Desktop,Social,8,4,10,1,1,Safari_v17,CAMP_A,0
U04872,44,107819,Tier1,Desktop,Social,12,5,71,2,0,Edge_v119,CAMP_D,0
U04873,39,32288,Tier1,Mobile,Organic,8,9,877,1,1,Chrome_v120,CAMP_C,0
U04874,27,77634,Tier1,Mobile,Social,6,8,170,4,0,Safari_v17,CAMP_D,0
U04875,32,99071,Tier1,Tablet,Organic,9,7,94,5,0,Safari_v17,CAMP_C,0
U04876,23,36391,Tier2,Mobile,Paid,5,4,345,4,0,Chrome_v120,CAMP_D,0
U04877,24,53797,Tier2,Desktop,Direct,12,8,725,0,0,Safari_v17,CAMP_B,1
U04878,19,54469,Tier2,Desktop,Paid,10,9,356,5,0,Edge_v119,CAMP_A,0
U04879,42,67899,Tier2,Mobile,Direct,9,12,491,2,0,Edge_v119,CAMP_A,0
U04880,47,79608,Tier3,Mobile,Organic,8,1,13,1,0,Chrome_v120,CAMP_C,0
U04881,18,34657,Tier1,Desktop,Paid,10,3,646,1,0,Chrome_v120,CAMP_A,1
U04882,53,57755,Tier2,Desktop,Social,8,8,177,1,0,Edge_v119,CAMP_D,0
U04883,34,155560,Tier3,Desktop,Email,14,5,342,1,0,Chrome_v120,CAMP_B,0
U04884,37,112682,Tier1,Mobile,Paid,15,7,135,3,0,Edge_v119,CAMP_D,0
U04885,20,96404,Tier1,Mobile,Email,5,2,202,1,0,Edge_v119,CAMP_D,0
U04886,48,53334,Tier3,Mobile,Organic,11,7,355,1,1,Edge_v119,CAMP_C,0
U04887,37,214764,Tier2,Mobile,Direct,8,4,30,1,0,Safari_v17,CAMP_A,0
U04888,46,111066,Tier2,Mobile,Organic,7,6,147,0,1,Chrome_v120,CAMP_D,0
U04889,47,61233,Tier1,Tablet,Email,4,6,804,4,0,Safari_v17,CAMP_C,0
U04890,48,68339,Tier2,Desktop,Paid,9,4,739,1,1,Chrome_v120,CAMP_D,0
U04891,28,45464,Tier2,Desktop,Email,7,3,40,5,0,Firefox_v121,CAMP_D,0
U04892,32,75812,Tier1,Mobile,Social,14,3,315,6,1,Safari_v17,CAMP_D,0
U04893,28,85463,Tier2,Mobile,Organic,5,5,172,4,0,Safari_v17,CAMP_C,0
U04894,43,91268,Tier1,Tablet,Direct,14,6,122,2,1,Safari_v17,CAMP_B,0
U04895,38,53722,Tier2,Mobile,Organic,8,4,176,2,0,Firefox_v121,CAMP_D,0
U04896,45,24730,Tier1,Mobile,Organic,6,9,549,3,1,Chrome_v120,CAMP_D,0
U04897,46,69221,Tier1,Mobile,Email,12,3,17,6,0,Firefox_v121,CAMP_C,0
U04898,18,91498,Tier1,Desktop,Organic,9,1,267,1,0,Chrome_v120,CAMP_A,0
U04899,48,33285,Tier1,Desktop,Organic,5,6,145,2,0,Chrome_v120,CAMP_B,0
U04900,44,56698,Tier3,Mobile,Paid,14,6,424,3,0,Chrome_v120,CAMP_C,0
U04901,31,133904,Tier1,Desktop,Email,9,2,517,2,0,Chrome_v120,CAMP_A,0
U04902,38,29083,Tier2,Mobile,Organic,13,6,131,5,1,Chrome_v120,CAMP_C,0
U04903,33,50501,Tier1,Mobile,Paid,11,0,184,8,1,Firefox_v121,CAMP_C,0
U04904,41,146134,Tier2,Desktop,Social,11,5,158,2,1,Safari_v17,CAMP_B,0
U04905,31,65816,Tier3,Desktop,Email,4,5,175,2,0,Firefox_v121,CAMP_B,0
U04906,39,43668,Tier1,Desktop,Direct,5,4,543,1,0,Safari_v17,CAMP_B,0
U04907,35,59622,Tier3,Desktop,Email,12,5,200,2,0,Safari_v17,CAMP_B,0
U04908,30,98277,Tier1,Desktop,Social,9,7,25,2,0,Edge_v119,CAMP_A,0
U04909,36,52992,Tier3,Desktop,Paid,9,1,557,3,0,Safari_v17,CAMP_D,0
U04910,62,85694,Tier2,Desktop,Organic,9,6,229,1,1,Firefox_v121,CAMP_C,0
U04911,28,68940,Tier3,Desktop,Social,7,6,39,3,0,Edge_v119,CAMP_B,0
U04912,32,72420,Tier2,Tablet,Direct,7,5,104,3,0,Chrome_v120,CAMP_D,0
U04913,28,89047,Tier2,Tablet,Social,5,2,287,1,1,Chrome_v120,CAMP_A,0
U04914,29,50166,Tier1,Mobile,Organic,9,4,336,3,0,Safari_v17,CAMP_B,0
U04915,43,33972,Tier1,Desktop,Paid,8,9,755,1,1,Chrome_v120,CAMP_C,0
U04916,42,79589,Tier3,Mobile,Social,10,9,423,1,0,Chrome_v120,CAMP_D,1
U04917,34,55301,Tier2,Mobile,Social,5,5,160,3,0,Edge_v119,CAMP_B,0
U04918,45,45758,Tier2,Desktop,Social,9,8,447,1,1,Firefox_v121,CAMP_C,0
U04919,42,82111,Tier3,Mobile,Social,6,5,429,3,0,Chrome_v120,CAMP_D,0
U04920,33,128850,Tier2,Mobile,Organic,12,5,566,4,1,Chrome_v120,CAMP_C,0
U04921,19,54570,Tier3,Desktop,Direct,4,2,177,0,0,Firefox_v121,CAMP_A,0
U04922,43,60178,Tier3,Mobile,Social,21,5,189,0,0,Edge_v119,CAMP_B,0
U04923,36,29464,Tier2,Mobile,Organic,10,7,110,2,0,Edge_v119,CAMP_B,0
U04924,35,52385,Tier3,Tablet,Paid,8,2,44,1,0,Chrome_v120,CAMP_C,0
U04925,30,68375,Tier1,Mobile,Direct,4,8,81,0,0,Safari_v17,CAMP_D,0
U04926,42,59144,Tier1,Mobile,Email,12,3,459,1,1,Firefox_v121,CAMP_B,0
U04927,38,48180,Tier2,Mobile,Paid,8,7,91,1,1,Edge_v119,CAMP_C,0
U04928,32,92550,Tier1,Mobile,Organic,10,7,176,1,0,Chrome_v120,CAMP_A,0
U04929,22,61994,Tier3,Desktop,Organic,14,1,12,3,1,Edge_v119,CAMP_B,0
U04930,45,283022,Tier3,Desktop,Organic,11,3,208,2,0,Chrome_v120,CAMP_C,0
U04931,41,67821,Tier2,Mobile,Social,6,4,264,3,0,Firefox_v121,CAMP_D,0
U04932,37,20000,Tier2,Desktop,Social,8,10,47,2,0,Safari_v17,CAMP_B,0
U04933,18,30723,Tier3,Mobile,Social,9,5,92,1,1,Firefox_v121,CAMP_B,0
U04934,34,82394,Tier2,Mobile,Social,3,9,43,1,0,Edge_v119,CAMP_A,0
U04935,32,40701,Tier2,Desktop,Organic,7,6,57,2,0,Edge_v119,CAMP_C,0
U04936,28,42245,Tier2,Desktop,Organic,6,0,1161,2,0,Edge_v119,CAMP_D,0
U04937,42,28465,Tier3,Desktop,Paid,8,3,340,4,0,Safari_v17,CAMP_A,0
U04938,42,44979,Tier2,Mobile,Organic,10,4,217,4,0,Firefox_v121,CAMP_A,0
U04939,39,67262,Tier3,Mobile,Organic,11,4,358,0,1,Chrome_v120,CAMP_A,0
U04940,45,75470,Tier3,Mobile,Social,7,7,295,1,0,Firefox_v121,CAMP_C,0
U04941,24,32469,Tier2,Mobile,Email,15,6,194,1,0,Firefox_v121,CAMP_C,0
U04942,30,97075,Tier2,Desktop,Email,13,3,90,2,0,Safari_v17,CAMP_B,0
U04943,35,29295,Tier3,Mobile,Email,10,3,153,0,1,Firefox_v121,CAMP_C,0
U04944,28,77868,Tier2,Desktop,Social,5,3,101,2,1,Edge_v119,CAMP_A,0
U04945,42,73293,Tier3,Mobile,Social,8,5,174,1,1,Safari_v17,CAMP_C,0
U04946,29,34179,Tier3,Mobile,Organic,4,4,172,1,1,Edge_v119,CAMP_D,0
U04947,47,31825,Tier2,Mobile,Direct,12,2,1181,3,0,Edge_v119,CAMP_B,0
U04948,25,75310,Tier3,Mobile,Organic,7,6,43,2,0,Firefox_v121,CAMP_A,0
U04949,56,42790,Tier3,Desktop,Organic,8,7,440,0,1,Chrome_v120,CAMP_B,0
U04950,55,53407,Tier3,Mobile,Organic,7,6,431,1,0,Firefox_v121,CAMP_C,0
U04951,34,90436,Tier2,Mobile,Direct,8,6,228,3,0,Chrome_v120,CAMP_B,0
U04952,46,79816,Tier1,Desktop,Direct,12,4,434,1,1,Safari_v17,CAMP_B,0
U04953,30,34559,Tier2,Desktop,Email,3,9,372,1,0,Safari_v17,CAMP_C,0
U04954,45,57979,Tier2,Mobile,Social,11,7,394,1,1,Safari_v17,CAMP_B,0
U04955,33,34172,Tier2,Mobile,Paid,7,4,270,4,1,Edge_v119,CAMP_C,0
U04956,22,100907,Tier3,Desktop,Direct,7,6,67,2,0,Edge_v119,CAMP_A,0
U04957,18,150528,Tier2,Tablet,Social,6,4,1003,2,0,Safari_v17,CAMP_B,0
U04958,32,36060,Tier2,Desktop,Direct,4,9,312,2,0,Firefox_v121,CAMP_D,0
U04959,37,58764,Tier1,Mobile,Paid,7,2,1085,2,1,Edge_v119,CAMP_D,0
U04960,48,103826,Tier3,Tablet,Paid,8,6,19,4,0,Edge_v119,CAMP_A,0
U04961,35,60750,Tier2,Mobile,Email,8,7,206,3,0,Firefox_v121,CAMP_C,0
U04962,45,83859,Tier1,Mobile,Organic,5,2,482,2,0,Edge_v119,CAMP_C,0
U04963,30,61757,Tier1,Desktop,Direct,7,3,185,1,1,Firefox_v121,CAMP_B,0
U04964,31,31758,Tier3,Mobile,Paid,3,6,190,0,0,Chrome_v120,CAMP_B,0
U04965,45,64302,Tier2,Mobile,Direct,4,2,16,3,0,Firefox_v121,CAMP_D,0
U04966,18,117756,Tier1,Mobile,Paid,3,2,192,3,1,Chrome_v120,CAMP_D,0
U04967,35,72299,Tier3,Mobile,Social,8,3,685,1,0,Edge_v119,CAMP_C,0
U04968,31,158610,Tier3,Desktop,Paid,6,8,919,1,0,Chrome_v120,CAMP_D,0
U04969,48,20683,Tier3,Desktop,Social,11,5,133,1,1,Firefox_v121,CAMP_C,0
U04970,29,75164,Tier2,Mobile,Paid,9,2,99,4,1,Chrome_v120,CAMP_A,1
U04971,40,40586,Tier2,Mobile,Direct,7,3,292,2,1,Safari_v17,CAMP_A,1
U04972,44,35405,Tier3,Tablet,Social,6,5,633,3,0,Firefox_v121,CAMP_D,0
U04973,20,133339,Tier2,Desktop,Organic,4,4,1409,2,1,Firefox_v121,CAMP_B,0
U04974,33,51379,Tier3,Mobile,Direct,7,8,258,0,0,Chrome_v120,CAMP_D,0
U04975,30,48488,Tier1,Tablet,Organic,9,8,652,2,1,Edge_v119,CAMP_D,0
U04976,44,73581,Tier2,Desktop,Paid,12,2,265,0,1,Edge_v119,CAMP_D,1
U04977,41,20000,Tier1,Mobile,Organic,7,9,86,3,0,Firefox_v121,CAMP_B,0
U04978,32,134985,Tier1,Mobile,Email,7,6,197,5,1,Firefox_v121,CAMP_D,0
U04979,24,187710,Tier1,Mobile,Organic,5,2,630,3,1,Chrome_v120,CAMP_B,0
U04980,45,103680,Tier1,Desktop,Organic,4,2,459,0,1,Firefox_v121,CAMP_D,0
U04981,34,76664,Tier3,Mobile,Direct,10,1,596,3,1,Firefox_v121,CAMP_B,0
U04982,18,52578,Tier1,Mobile,Email,14,2,319,2,0,Edge_v119,CAMP_B,0
U04983,19,31409,Tier2,Mobile,Organic,5,3,425,2,0,Firefox_v121,CAMP_B,0
